ea,segment,name,kind,value,used_by_functions,log_like
0x1406EC918,.rdata,?pmField@?$CVarTypeInfo@PEAG@ATL@@2QEQtagVARIANT@@PEAGEQ3@,bytes[8],08 00 00 00 03 00 00 00,,0
0x1406EC920,.rdata,?pmField@?$CVarTypeInfo@H@ATL@@2QEQtagVARIANT@@HEQ3@,bytes[8],08 00 00 00 03 40 00 00,,0
0x1406EC928,.rdata,?pmField@?$CVarTypeInfo@PEAH@ATL@@2QEQtagVARIANT@@PEAHEQ3@,bytes[8],08 00 00 00 13 00 00 00,,0
0x1406EC930,.rdata,?pmField@?$CVarTypeInfo@I@ATL@@2QEQtagVARIANT@@IEQ3@,bytes[8],08 00 00 00 13 40 00 00,,0
0x1406EC938,.rdata,?pmField@?$CVarTypeInfo@PEAI@ATL@@2QEQtagVARIANT@@PEAIEQ3@,bytes[8],08 00 00 00 03 00 00 00,,0
0x1406EC940,.rdata,?pmField@?$CVarTypeInfo@J@ATL@@2QEQtagVARIANT@@JEQ3@,bytes[8],08 00 00 00 03 40 00 00,,0
0x1406EC948,.rdata,?pmField@?$CVarTypeInfo@PEAJ@ATL@@2QEQtagVARIANT@@PEAJEQ3@,bytes[8],08 00 00 00 13 00 00 00,,0
0x1406EC950,.rdata,?pmField@?$CVarTypeInfo@K@ATL@@2QEQtagVARIANT@@KEQ3@,bytes[8],08 00 00 00 13 40 00 00,,0
0x1406EC958,.rdata,?pmField@?$CVarTypeInfo@PEAK@ATL@@2QEQtagVARIANT@@PEAKEQ3@,bytes[8],08 00 00 00 14 00 00 00,,0
0x1406EC960,.rdata,?pmField@?$CVarTypeInfo@_J@ATL@@2QEQtagVARIANT@@_JEQ3@,bytes[8],08 00 00 00 14 40 00 00,,0
0x1406EC968,.rdata,?pmField@?$CVarTypeInfo@PEA_J@ATL@@2QEQtagVARIANT@@PEA_JEQ3@,bytes[8],08 00 00 00 15 00 00 00,,0
0x1406EC970,.rdata,?pmField@?$CVarTypeInfo@_K@ATL@@2QEQtagVARIANT@@_KEQ3@,bytes[8],08 00 00 00 15 40 00 00,,0
0x1406EC978,.rdata,?pmField@?$CVarTypeInfo@PEA_K@ATL@@2QEQtagVARIANT@@PEA_KEQ3@,bytes[8],08 00 00 00 04 00 00 00,,0
0x1406EC980,.rdata,?pmField@?$CVarTypeInfo@M@ATL@@2QEQtagVARIANT@@MEQ3@,bytes[8],08 00 00 00 04 40 00 00,,0
0x1406EC988,.rdata,?pmField@?$CVarTypeInfo@PEAM@ATL@@2QEQtagVARIANT@@PEAMEQ3@,bytes[8],08 00 00 00 05 00 00 00,,0
0x1406EC990,.rdata,?pmField@?$CVarTypeInfo@N@ATL@@2QEQtagVARIANT@@NEQ3@,bytes[8],08 00 00 00 05 40 00 00,,0
0x1406EC998,.rdata,?pmField@?$CVarTypeInfo@PEAN@ATL@@2QEQtagVARIANT@@PEANEQ3@,bytes[8],08 00 00 00 0C 00 00 00,,0
0x1406EC9A0,.rdata,?VT@?$CVarTypeInfo@PEA_W@ATL@@2GB,bytes[1],08,,0
0x1406EC9A8,.rdata,?pmField@?$CVarTypeInfo@PEA_W@ATL@@2QEQtagVARIANT@@PEA_WEQ3@,bytes[8],08 00 00 00 08 40 00 00,,0
0x1406EC9B0,.rdata,?pmField@?$CVarTypeInfo@PEAPEA_W@ATL@@2QEQtagVARIANT@@PEAPEA_WEQ3@,bytes[8],08 00 00 00 0D 00 00 00,,0
0x1406EC9B8,.rdata,?pmField@?$CVarTypeInfo@PEAUIUnknown@@@ATL@@2QEQtagVARIANT@@PEAUIUnknown@@EQ3@,bytes[8],08 00 00 00 0D 40 00 00,,0
0x1406EC9C0,.rdata,?pmField@?$CVarTypeInfo@PEAPEAUIUnknown@@@ATL@@2QEQtagVARIANT@@PEAPEAUIUnknown@@EQ3@,bytes[8],08 00 00 00 09 00 00 00,,0
0x1406EC9C8,.rdata,?pmField@?$CVarTypeInfo@PEAUIDispatch@@@ATL@@2QEQtagVARIANT@@PEAUIDispatch@@EQ3@,bytes[8],08 00 00 00 09 40 00 00,,0
0x1406EC9D0,.rdata,?pmField@?$CVarTypeInfo@PEAPEAUIDispatch@@@ATL@@2QEQtagVARIANT@@PEAPEAUIDispatch@@EQ3@,bytes[8],08 00 00 00 06 00 00 00,,0
0x1406EC9D8,.rdata,?pmField@?$CVarTypeInfo@TtagCY@@@ATL@@2QEQtagVARIANT@@TtagCY@@EQ3@,bytes[8],08 00 00 00 06 40 00 00,,0
0x1406EC9E0,.rdata,?pmField@?$CVarTypeInfo@PEATtagCY@@@ATL@@2QEQtagVARIANT@@PEATtagCY@@EQ3@,bytes[8],08 00 00 00 01 01 00 00,,0
0x1406EC9E8,.rdata,?generic@CArchiveException@@2HB,bytes[1],01,,0
0x1406EC9EC,.rdata,?generic@CFileException@@2HB,bytes[1],01,,0
0x1406EC9F0,.rdata,?Millisecond@CFileTime@ATL@@2_KB,bytes[1],10,,0
0x1406ECA00,.rdata,?Second@CFileTime@ATL@@2_KB,bytes[1],80,,0
0x1406ECA10,.rdata,?Minute@CFileTime@ATL@@2_KB,bytes[1],00,,0
0x1406ECA20,.rdata,?Hour@CFileTime@ATL@@2_KB,bytes[1],00,,0
0x1406ECA30,.rdata,?Day@CFileTime@ATL@@2_KB,bytes[1],00,,0
0x1406ECA40,.rdata,?Week@CFileTime@ATL@@2_KB,bytes[1],00,,0
0x1406ECA50,.rdata,?szInvalidDateTime@ATL@@3QEBDEB,char_ptr,"[0x1406EC1F0:""Invalid DateTime""]",,1
0x1406ECA60,.rdata,?szInvalidDateTimeSpan@ATL@@3QEBDEB,char_ptr,"[0x1406EC208:""Invalid DateTimeSpan""]",,1
0x1406ECA70,.rdata,?CLSID_WinFormsControl@@3U_GUID@@B,bytes[16],66 A6 E7 B7 23 D6 7F 45 A3 0A 6A 49 A3 E5 B4 70,,0
0x1406ECA88,.rdata,?classLicensePopupDlg@LicensePopupDlg@@2UCRuntimeClass@@B,bytes[48],20 C2 6E 40 01 00 00 00 98 01 00 00 FF FF 00 00 00 00 00 00 00 00 00 00 71 D0 00 40 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,?GetThisClass@LicensePopupDlg@@SAPEAUCRuntimeClass@@XZ;?GetRuntimeClass@LicensePopupDlg@@UEBAPEAUCRuntimeClass@@XZ,0
0x1406ECAD0,.rdata,str_1406ECAD0,string,"""pszBufferA""",,0
0x1406ECAE0,.rdata,str_1406ECAE0,string,"""pszNameA""",,0
0x1406ECB70,.rdata,v,bytes[16],02 00 00 00 00 00 00 00 F0 CA 6E 40 01 00 00 00,?GetEnvironmentVariableWFake@ATL@@YAKPEB_WPEA_WK@Z,0
0x1406ECBE0,.rdata,str_1406ECBE0,string,"""_convert_ex""",,0
0x1406ECBF0,.rdata,str_1406ECBF0,string,"""_AtlSafeAllocaManager""",,0
0x1406ECC08,.rdata,str_1406ECC08,string,"""__$AllocaPad$""",,0
0x1406ECD60,.rdata,aCProgramFilesX_0,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\atlalloc.h""",?_AtlVerifyStackAvailable@_ATL_SAFE_ALLOCA_IMPL@ATL@@YA_N_K@Z;?AllocateBytes@?$CTempBuffer@D$0IA@VCCRTAllocator@ATL@@@ATL@@QEAAPEAD_K@Z,0
0x1406ECE20,.rdata,aBstackavailabl,string,"""bStackAvailable""",,0
0x1406ECE38,.rdata,aAllocapad,string,"""__$AllocaPad$""",,0
0x1406ECF58,.rdata,aLpa0,string,"""lpa != 0""",?AtlW2AHelper@@YAPEADPEADPEB_WHI@Z;?AtlA2WHelper@@YAPEA_WPEA_WPEBDHI@Z,0
0x1406ECF70,.rdata,aCProgramFilesX,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\atlconv.h""",?AtlW2AHelper@@YAPEADPEADPEB_WHI@Z;?AtlA2WHelper@@YAPEA_WPEA_WPEBDHI@Z;??$AtlConvAllocMemory@D@ATL@@YAXPEAPEADHPEADH@Z,0
0x1406ED028,.rdata,aLpw0,string,"""lpw != 0""",?AtlW2AHelper@@YAPEADPEADPEB_WHI@Z;?AtlA2WHelper@@YAPEA_WPEA_WPEBDHI@Z,0
0x1406ED040,.rdata,pszFmt,string,"""AtlThrow: hr = 0x%x\n""",?AtlThrowImpl@ATL@@YAXJ@Z,0
0x1406ED060,.rdata,pszFileName,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\atlexcept.h""",?AtlThrowImpl@ATL@@YAXJ@Z,0
0x1406ED1F0,.rdata,str_1406ED1F0,string,"""_convert_ex""",,0
0x1406ED200,.rdata,str_1406ED200,string,"""_AtlSafeAllocaManager""",,0
0x1406ED218,.rdata,str_1406ED218,string,"""__$AllocaPad$""",,0
0x1406ED370,.rdata,str_1406ED370,string,"""_convert_ex""",,0
0x1406ED380,.rdata,str_1406ED380,string,"""_AtlSafeAllocaManager""",,0
0x1406ED398,.rdata,str_1406ED398,string,"""__$AllocaPad$""",,0
0x1406ED4F0,.rdata,aCProgramFilesX_2,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\cstringt.h""",?CharLowerWFake@ATL@@YAPEA_WPEA_W@Z;?CharUpperWFake@ATL@@YAPEA_WPEA_W@Z,0
0x1406ED5B0,.rdata,aAtlCondval,string,"""__atl_condVal""",?CharLowerWFake@ATL@@YAPEA_WPEA_W@Z;?CharUpperWFake@ATL@@YAPEA_WPEA_W@Z;??$AtlConvAllocMemory@D@ATL@@YAXPEAPEADHPEADH@Z;??$AtlConvAllocMemory@_W@ATL@@YAXPEAPEA_WHPEA_WH@Z;?Add@?$CSimpleArray@UCModuleInfo@CTraceSnapshot@@V?$CSimpleArrayEqualHelper@UCModuleInfo@CTraceSnapshot@@@ATL@@@ATL@@QEAAHAEBUCModuleInfo@CTraceSnapshot@@@Z;?Add@?$CSimpleArray@_KV?$CSimpleArrayEqualHelper@_K@ATL@@@ATL@@QEAAHAEB_K@Z,0
0x1406ED5E0,.rdata,aConvertEx,string,"""_convert_ex""",,0
0x1406ED5F0,.rdata,aAtlsafeallocam,string,"""_AtlSafeAllocaManager""",,0
0x1406ED608,.rdata,aAllocapad_0,string,"""__$AllocaPad$""",,0
0x1406ED768,.rdata,??_7LicensePopupDlg@@6B@,bytes[1],ED,??0LicensePopupDlg@@QEAA@PEAVCWnd@@@Z;??1LicensePopupDlg@@UEAA@XZ,0
0x1406EDAC0,.rdata,messageMap,bytes[16],90 BD 4D 40 01 00 00 00 D8 DA 6E 40 01 00 00 00,?GetThisMessageMap@LicensePopupDlg@@KAPEBUAFX_MSGMAP@@XZ,0
0x1406EDAD8,.rdata,_messageEntries,bytes[32],00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,0
0x1406EDB00,.rdata,aMP0,string,"""m_p == 0""",?AllocateBytes@?$CTempBuffer@D$0IA@VCCRTAllocator@ATL@@@ATL@@QEAAPEAD_K@Z,0
0x1406EDB20,.rdata,aTresult,string,"""tResult""",,0
0x1406EDBA0,.rdata,str_1406EDBA0,string,"""tResult""",,0
0x1406EDC20,.rdata,??_7Thank_you@Define_the_symbol__ATL_MIXED@@6B@,bytes[1],CE,??0Thank_you@Define_the_symbol__ATL_MIXED@@QEAA@XZ,0
0x1406EDC30,.rdata,aBadAllocation_1,string,"""bad allocation""",,0
0x1406EDC40,.rdata,aInvalidDatetim_3,string,"""Invalid DateTime""",,1
0x1406EDC58,.rdata,aInvalidDatetim_4,string,"""Invalid DateTimeSpan""",,1
0x1406EDC70,.rdata,aIoblu04,string,"""ioblu04""",,0
0x1406EDC78,.rdata,aIored04,string,"""iored04""",,0
0x1406EDC80,.rdata,aIoyel04,string,"""ioyel04""",,0
0x1406EDC88,.rdata,aIogre04,string,"""iogre04""",,0
0x1406EDC90,.rdata,aIobla04,string,"""iobla04""",,0
0x1406EDC98,.rdata,aCmainframe,string,"""CMainFrame""",,0
0x1406EDCB0,.rdata,aG00ZoneserverS,string,"""G:\\00_ZoneServer_Source\\03_Temp_Source\\2009_05_13_Source_Oversea\\zoneserver\\MainFrm.cpp""",?OnCreate@CMainFrame@@IEAAHPEAUtagCREATESTRUCTA@@@Z,0
0x1406EDD08,.rdata,aFailedToCreate_0,string,"""Failed to create status bar\n""",?OnCreate@CMainFrame@@IEAAHPEAUtagCREATESTRUCTA@@@Z,1
0x1406EDD30,.rdata,Format,string,"""SERVICE""",?MakeModeName@CMainFrame@@QEAAXPEAD@Z,0
0x1406EDD40,.rdata,Source,string,""": debug""",?MakeModeName@CMainFrame@@QEAAXPEAD@Z,0
0x1406EDD50,.rdata,aMD,string,"""M: %d""",?OnTimer@CMainFrame@@IEAAX_K@Z,0
0x1406EDD58,.rdata,aDD,string,"""%d/%d""",?OnTimer@CMainFrame@@IEAAX_K@Z,0
0x1406EDD60,.rdata,aDDD,string,"""D: %d - %d""",?OnTimer@CMainFrame@@IEAAX_K@Z,0
0x1406EDD70,.rdata,aIDD,string,"""I: %d - %d""",?OnTimer@CMainFrame@@IEAAX_K@Z,0
0x1406EDD80,.rdata,aLDD,string,"""L: %d - %d""",?OnTimer@CMainFrame@@IEAAX_K@Z,0
0x1406EDD90,.rdata,aQXX,string,"""Q: X - X""",?OnTimer@CMainFrame@@IEAAX_K@Z,0
0x1406EDD9C,.rdata,aDD_0,string,"""%d/%d""",?OnTimer@CMainFrame@@IEAAX_K@Z,0
0x1406EDDA8,.rdata,aOpnDD,string,"""OPN: %d - %d""",?OnTimer@CMainFrame@@IEAAX_K@Z,0
0x1406EDDB8,.rdata,aZoneserver,string,"""ZoneServer""",?WindowProc@CMainFrame@@MEAA_JI_K_J@Z,0
0x1406EDDC8,.rdata,aRfOnlineSServe,string,"""RF Online: %s Server, %s DB (%s), MAX(%d), lim(%d)""",?WindowProc@CMainFrame@@MEAA_JI_K_J@Z,0
0x1406EDE00,.rdata,aWarning,string,"""Warning""",?WindowProc@CMainFrame@@MEAA_JI_K_J@Z,0
0x1406EDE08,.rdata,aProgramExit,string,"""Program Exit?""",?WindowProc@CMainFrame@@MEAA_JI_K_J@Z,0
0x1406EDE20,.rdata,aCProgramFilesX_17,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EDE70,.rdata,aCProgramFilesX_18,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EDEC0,.rdata,aCProgramFilesX_19,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EDF10,.rdata,aWith_0,string,"""with """,,0
0x1406EDF18,.rdata,aElements_0,string,""" elements""",,0
0x1406EDF30,.rdata,aCProgramFilesX_20,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EDF80,.rdata,aCProgramFilesX_21,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EDFD0,.rdata,aCProgramFilesX_22,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EE020,.rdata,aCProgramFilesX_23,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EE070,.rdata,aCProgramFilesX_24,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EE0C0,.rdata,aCProgramFilesX_25,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EE110,.rdata,aCProgramFilesX_26,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EE160,.rdata,aCProgramFilesX_27,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EE1B0,.rdata,aCProgramFilesX_28,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EE200,.rdata,aCProgramFilesX_29,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EE250,.rdata,aCProgramFilesX_30,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EE2A0,.rdata,aCProgramFilesX_31,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EE368,.rdata,aStrbuf,string,"""strBuf""",,0
0x1406EE3E8,.rdata,aSznation,string,"""szNation""",,0
0x1406EE4B0,.rdata,aStrbuf_0,string,"""strBuf""",,0
0x1406EE538,.rdata,aSzcaption,string,"""szCaption""",,0
0x1406EE544,.rdata,aSzmode,string,"""szMode""",,0
0x1406EE848,.rdata,?classCMainFrame@CMainFrame@@2UCRuntimeClass@@B,bytes[48],98 DC 6E 40 01 00 00 00 88 02 00 00 FF FF 00 00 81 A2 00 40 01 00 00 00 15 5A 00 40 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,?GetThisClass@CMainFrame@@SAPEAUCRuntimeClass@@XZ;?GetRuntimeClass@CMainFrame@@UEBAPEAUCRuntimeClass@@XZ,0
0x1406EE881,.rdata,?value@?$is_ptr@P6AXXZ@lua_tinker@@2_NB,bytes[1],01,,0
0x1406EE882,.rdata,?value@?$is_ref@P6AXXZ@lua_tinker@@2_NB,bytes[1],00,,0
0x1406EE890,.rdata,??_7CObjectList@@6B@,bytes[1],54,??1CObjectList@@UEAA@XZ;??0CObjectList@@QEAA@XZ,0
0x1406EE8A0,.rdata,messageMap_0,bytes[16],CC BD 4D 40 01 00 00 00 C0 E8 6E 40 01 00 00 00,?GetThisMessageMap@CMainFrame@@KAPEBUAFX_MSGMAP@@XZ,0
0x1406EE8C0,.rdata,_messageEntries_0,bytes[224],01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0D 00 00 00 00 00 00 00 31 89 00 40 01 00 00 00 05 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 19 00 00 00 00 00 00 00 B1 22 00 40 01 00 00 00 ...,,0
0x1406EE9D8,.rdata,??_7CMainFrame@@6B@,bytes[1],5D,??0CMainFrame@@IEAA@XZ;??1CMainFrame@@UEAA@XZ,0
0x1406EEE20,.rdata,aCommonTsinglet,string,"""../Common\\TSingleton.h""",?Instance@?$CTSingleton@VCNationSettingManager@@@@SAPEAVCNationSettingManager@@XZ;?Instance@?$CTSingleton@VCBillingManager@@@@SAPEAVCBillingManager@@XZ;?Instance@?$CTSingleton@VCCryptor@@@@SAPEAVCCryptor@@XZ;?Instance@?$CTSingleton@VCCashDBWorkManager@@@@SAPEAVCCashDBWorkManager@@XZ;?Instance@?$CTSingleton@VCEngNetworkBillEX@@@@SAPEAVCEngNetworkBillEX@@XZ,0
0x1406EEE60,.rdata,aArglist,string,"""_ArgList""",,0
0x1406EEEE0,.rdata,aBadAllocation_2,string,"""bad allocation""",,0
0x1406EEEF0,.rdata,aInvalidDatetim_5,string,"""Invalid DateTime""",,1
0x1406EEF08,.rdata,aInvalidDatetim_6,string,"""Invalid DateTimeSpan""",,1
0x1406EEF20,.rdata,aCProgramFilesX_32,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EEF70,.rdata,aCProgramFilesX_33,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EEFC0,.rdata,aCProgramFilesX_34,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EF010,.rdata,aWith_1,string,"""with """,,0
0x1406EF018,.rdata,aElements_1,string,""" elements""",,0
0x1406EF030,.rdata,aCProgramFilesX_35,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EF080,.rdata,aCProgramFilesX_36,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EF0D0,.rdata,aCProgramFilesX_37,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EF120,.rdata,aCProgramFilesX_38,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EF170,.rdata,aCProgramFilesX_39,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EF1C0,.rdata,aCProgramFilesX_40,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EF210,.rdata,aCProgramFilesX_41,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EF260,.rdata,aCProgramFilesX_42,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EF2B0,.rdata,aCProgramFilesX_43,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EF300,.rdata,aCProgramFilesX_44,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EF350,.rdata,aCProgramFilesX_45,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EF3A0,.rdata,aCProgramFilesX_46,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EF4F8,.rdata,??_7COpenDlg@@6B@,bytes[1],10,??0COpenDlg@@QEAA@PEAVCWnd@@@Z,0
0x1406EF850,.rdata,messageMap_1,bytes[16],90 BD 4D 40 01 00 00 00 68 F8 6E 40 01 00 00 00,?GetThisMessageMap@COpenDlg@@KAPEBUAFX_MSGMAP@@XZ,0
0x1406EF868,.rdata,_messageEntries_1,bytes[32],00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,0
0x1406EF890,.rdata,aBadAllocation_3,string,"""bad allocation""",,0
0x1406EF8A0,.rdata,aInvalidDatetim_7,string,"""Invalid DateTime""",,1
0x1406EF8B8,.rdata,aInvalidDatetim_8,string,"""Invalid DateTimeSpan""",,1
0x1406EF8D0,.rdata,aIoblu04_0,string,"""ioblu04""",,0
0x1406EF8D8,.rdata,aIored04_0,string,"""iored04""",,0
0x1406EF8E0,.rdata,aIoyel04_0,string,"""ioyel04""",,0
0x1406EF8E8,.rdata,aIogre04_0,string,"""iogre04""",,0
0x1406EF8F0,.rdata,aIobla04_0,string,"""iobla04""",,0
0x1406EF8F8,.rdata,aLocalAppwizard,string,"""Local AppWizard-Generated Applications""",?InitInstance@CGameServerApp@@UEAAHXZ,0
0x1406EF920,.rdata,psz2,string,"""cjdrnrwkd""",?InitInstance@CGameServerApp@@UEAAHXZ,0
0x1406EF930,.rdata,aCProgramFilesX_47,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EF980,.rdata,aCProgramFilesX_48,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EF9D0,.rdata,aCProgramFilesX_49,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EFA20,.rdata,aWith_2,string,"""with """,,0
0x1406EFA28,.rdata,aElements_2,string,""" elements""",,0
0x1406EFA40,.rdata,aCProgramFilesX_50,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EFA90,.rdata,aCProgramFilesX_51,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EFAE0,.rdata,aCProgramFilesX_52,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EFB30,.rdata,aCProgramFilesX_53,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EFB80,.rdata,aCProgramFilesX_54,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EFBD0,.rdata,aCProgramFilesX_55,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EFC20,.rdata,aCProgramFilesX_56,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EFC70,.rdata,aCProgramFilesX_57,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EFCC0,.rdata,aCProgramFilesX_58,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EFD10,.rdata,aCProgramFilesX_59,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EFD60,.rdata,aCProgramFilesX_60,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EFDB0,.rdata,aCProgramFilesX_61,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1406EFE00,.rdata,aCmdinfo,string,"""cmdInfo""",,0
0x1406EFE08,.rdata,aCmdinfo2,string,"""cmdInfo2""",,0
0x1406EFED8,.rdata,aAboutdlg,string,"""aboutDlg""",,0
0x1406F0130,.rdata,messageMap_2,bytes[16],16 BF 4D 40 01 00 00 00 50 01 6F 40 01 00 00 00,?GetThisMessageMap@CGameServerApp@@KAPEBUAFX_MSGMAP@@XZ,0
0x1406F0150,.rdata,_messageEntries_2,bytes[160],11 01 00 00 00 00 00 00 40 E1 00 00 40 E1 00 00 38 00 00 00 00 00 00 00 DB 98 00 40 01 00 00 00 11 01 00 00 00 00 00 00 00 E1 00 00 00 E1 00 00 38 00 00 00 00 00 00 00 1C BF 4D 40 01 00 00 00 ...,,0
0x1406F0218,.rdata,??_7CGameServerApp@@6B@,bytes[1],34,??0CGameServerApp@@QEAA@XZ,0
0x1406F03F8,.rdata,??_7CAboutDlg@@6B@,bytes[1],10,??0CAboutDlg@@QEAA@XZ,0
0x1406F0750,.rdata,messageMap_3,bytes[16],90 BD 4D 40 01 00 00 00 70 07 6F 40 01 00 00 00,?GetThisMessageMap@CAboutDlg@@KAPEBUAFX_MSGMAP@@XZ,0
